utt_id,primary_language,family,gender,duration_s,reference_text,reference_normalized,hypothesis_text,hypothesis_normalized,wer,n_sub,n_del,n_ins,ref_len_words
svarah_05946,Urdu,Indo-Aryan,Male,2.4818125,Ahmedabad is the sixth largest,ahmedabad is the sixth largest,Ahmedabad is the sixth largest,ahmedabad is the sixth largest,0.0,0,0,0,5
svarah_05949,Odia,Indo-Aryan,Female,9.217,"The primary and secondary level of education is handled by one ministry, and the higher education and technical education by another ministry.",the primary and secondary level of education is handled by one ministry and the higher education and technical education by another ministry,The primary and second level of education is handled by one ministry and the higher education and technical education by another ministry.,the primary and second level of education is handled by one ministry and the higher education and technical education by another ministry,0.045454545454545456,1,0,0,22
svarah_05956,Tamil,Dravidian,Female,12.0764375,Find out ESIC Centres located in state Tripura which offer Haematology services and have Employees' State Insurance Hospital as their centre type.,find out esic centres located in state tripura which offer haematology services and have employees' state insurance hospital as their centre type,Find out ESIC Centers located in state Tripura which offer hematology services and have employee state insurance hospital as their center type.,find out esic centers located in state tripura which offer hematology services and have employee state insurance hospital as their center type,0.18181818181818182,4,0,0,22
svarah_05961,Punjabi,Indo-Aryan,Female,4.0125,people take the time out to do some spring cleaning,people take the time out to do some spring cleaning,People take the time to do some sprint cleaning.,people take the time to do some sprint cleaning,0.2,1,1,0,10
svarah_05965,Tamil,Dravidian,Female,0.403625,One,one,one.,one,0.0,0,0,0,1
svarah_05967,Tamil,Dravidian,Female,2.0704375,I generally allow,i generally allow,I generally allow,i generally allow,0.0,0,0,0,3
svarah_05972,Odia,Indo-Aryan,Male,0.549875,Time,time,Bye.,bye,1.0,1,0,0,1
svarah_05973,Assamese,Indo-Aryan,Male,7.0946875,"Davis was back in prison and admitted a role in a different armed robbery, at a Bank of Cyprus branch.",davis was back in prison and admitted a role in a different armed robbery at a bank of cyprus branch,"Davis was big in prison and admitted a ruling in a different armed robbery, a bank of Cyprus bands.",davis was big in prison and admitted a ruling in a different armed robbery a bank of cyprus bands,0.2,3,1,0,20
svarah_05976,Nepali,Indo-Aryan,Female,7.1251875,Sarkhar Khanda which is also called sweet potato and we eat Cell Roti,sarkhar khanda which is also called sweet potato and we eat cell roti,"So, we also called the sweet potato and we eat cell roti.",so we also called the sweet potato and we eat cell roti,0.38461538461538464,2,2,1,13
svarah_05981,Malayalam,Dravidian,Female,2.7003125,Turn off my automatic payments for coming week,turn off my automatic payments for coming week,out of my automatic payments for coming week.,out of my automatic payments for coming week,0.25,2,0,0,8
svarah_05984,Gujarati,Indo-Aryan,Male,0.470125,Dog,dog,log,log,1.0,1,0,0,1
svarah_05987,Malayalam,Dravidian,Female,0.5339375,Play,play,Play.,play,0.0,0,0,0,1
svarah_05988,Odia,Indo-Aryan,Male,0.79475,Bird,bird,BUD!,bud,1.0,1,0,0,1
svarah_05991,Kashmiri,Indo-Aryan,Male,3.98775,Do you have a favorite book that you have read multiple times?,do you have a favorite book that you have read multiple times,Do you have a favorite book that you have read multiple times?,do you have a favorite book that you have read multiple times,0.0,0,0,0,12
svarah_05992,Tamil,Dravidian,Female,2.6330625,i am in need of a taxi right now,i am in need of a taxi right now,I am in need of a taxi right now.,i am in need of a taxi right now,0.0,0,0,0,9
svarah_05998,Urdu,Indo-Aryan,Female,5.0,"The language of North Karnataka is called as Hale Kannada, seems to be rich Kannada",the language of north karnataka is called as hale kannada seems to be rich kannada,The language of North Kannada is called as halikanada. Seems to be rich Kannada.,the language of north kannada is called as halikanada seems to be rich kannada,0.2,2,1,0,15
svarah_05999,Nepali,Indo-Aryan,Female,4.750125,Not for the entire family but whenever I,not for the entire family but whenever i,not for the entire family book but,not for the entire family book but,0.375,0,2,1,8
svarah_06002,Telugu,Dravidian,Female,0.8663125,"flights,",flights,Flides,flides,1.0,1,0,0,1
svarah_06004,Kashmiri,Indo-Aryan,Male,0.430625,No,no,No.,no,0.0,0,0,0,1
svarah_06006,Marathi,Indo-Aryan,Female,6.56,"So when any update regarding the sports I love, it pops up.",so when any update regarding the sports i love it pops up,So when any update regarding this puter left pops up.,so when any update regarding this puter left pops up,0.4166666666666667,3,2,0,12
svarah_06007,Telugu,Dravidian,Female,0.604125,Time,time,Time.,time,0.0,0,0,0,1
svarah_06008,Malayalam,Dravidian,Male,1.069875,English is still,english is still,English is still.,english is still,0.0,0,0,0,3
svarah_06012,Maithili,Indo-Aryan,Male,2.66575,Dharbhanga is one of the oldest cities in India.,dharbhanga is one of the oldest cities in india,There were guys one of the oldest cities in India.,there were guys one of the oldest cities in india,0.3333333333333333,2,0,1,9
svarah_06014,Nepali,Indo-Aryan,Female,10.1499375,But still English teaching and learning in West Bengal is not has not got much momentum except,but still english teaching and learning in west bengal is not has not got much momentum except,"But still English teaching and learning in West Bengal is not, has not got much momentum except",but still english teaching and learning in west bengal is not has not got much momentum except,0.0,0,0,0,17
svarah_06019,Maithili,Indo-Aryan,Female,0.8126875,29,29,29.,29,0.0,0,0,0,1
svarah_06020,Odia,Indo-Aryan,Male,2.3865,There is something or the other to celebrate.,there is something or the other to celebrate,there is something more dear to celebrate its,there is something more dear to celebrate its,0.5,2,1,1,8
svarah_06021,Urdu,Indo-Aryan,Male,2.90025,including legal and marketing documents,including legal and marketing documents,including legal and marketing documents.,including legal and marketing documents,0.0,0,0,0,5
svarah_06024,Malayalam,Dravidian,Male,2.44975,along with Hindi is the national language of India,along with hindi is the national language of india,Along with Hindi is a national language of India.,along with hindi is a national language of india,0.1111111111111111,1,0,0,9
svarah_06025,Malayalam,Dravidian,Male,3.1555,to a place with completely different language and culture,to a place with completely different language and culture,to a place with completely different language and culture.,to a place with completely different language and culture,0.0,0,0,0,9
svarah_06026,Urdu,Indo-Aryan,Female,0.2210625,Left,left,Live.,live,1.0,1,0,0,1
svarah_06027,Bodo,Sino-Tibetan,Female,2.37525,lights off in the kitchen please,lights off in the kitchen please,Lights off in the kitchen please.,lights off in the kitchen please,0.0,0,0,0,6
svarah_06029,Maithili,Indo-Aryan,Male,2.416,It is very spicy to taste.,it is very spicy to taste,It is various policy to test.,it is various policy to test,0.5,3,0,0,6
svarah_06031,Gujarati,Indo-Aryan,Female,5.6170625,"the 2011 census, there are 2 million people living in Nagaland.",the 2011 census there are 2 million people living in nagaland,"The 2011 trenches, there are 2 million people living in Nagaland.",the 2011 trenches there are 2 million people living in nagaland,0.09090909090909091,1,0,0,11
svarah_06032,Assamese,Indo-Aryan,Male,14.56,"Local newspapers, local media channels are there to communicate with the people, with",local newspapers local media channels are there to communicate with the people with,local list of the local media channels are they are to communicate with the people,local list of the local media channels are they are to communicate with the people,0.46153846153846156,2,1,3,13
svarah_06047,Telugu,Dravidian,Male,10.593375,"Almost all religions practiced in our state encourage dialogue, encourage peace and interfaith cooperation",almost all religions practiced in our state encourage dialogue encourage peace and interfaith cooperation,"Almost all religions practice in our state encourage dialogue, encourage peace and interfaith cooperation.",almost all religions practice in our state encourage dialogue encourage peace and interfaith cooperation,0.07142857142857142,1,0,0,14
svarah_06049,Sindhi,Indo-Aryan,Female,2.6254375,house repairs etc.,house repairs etc,House repairs etc.,house repairs etc,0.0,0,0,0,3
